conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version
404,Pakistan,Government of Pakistan,142,,"Lashkar-e-Islam, TTP","399, 356",,2,,2010,2,1,3,2/11/1990,2,7/15/2007,1,0,,,770,,,,770,3,19.1
404,Pakistan,Government of Pakistan,142,,TTP,356,,2,,2011,2,1,3,2/11/1990,2,7/15/2007,1,0,,,770,,,,770,3,19.1
404,Pakistan,Government of Pakistan,142,,"Lashkar-e-Islam, TTP, TTP - TA","399, 356, 1101",,2,,2012,2,1,3,2/11/1990,2,7/15/2007,1,0,,,770,,,,770,3,19.1
404,Pakistan,Government of Pakistan,142,,"Lashkar-e-Islam, TTP","399, 356",,2,,2013,2,1,3,2/11/1990,2,7/15/2007,1,0,,,770,,,,770,3,19.1
404,Pakistan,Government of Pakistan,142,,"IMU, Jamaat-ul-Ahrar, Lashkar-e-Islam, TTP","359, 5928, 399, 356",,2,,2014,2,1,3,2/11/1990,2,7/15/2007,1,0,,,770,,,,770,3,19.1
404,Pakistan,Government of Pakistan,142,Government of Afghanistan,TTP,356,,2,,2015,2,1,4,2/11/1990,2,7/15/2007,1,0,,,770,700,,,770,3,19.1
404,Pakistan,Government of Pakistan,142,Government of Afghanistan,TTP,356,,2,,2016,1,1,4,2/11/1990,2,7/15/2007,1,0,,,770,700,,,770,3,19.1
404,Pakistan,Government of Pakistan,142,Government of Afghanistan,TTP,356,,2,,2017,1,1,4,2/11/1990,2,7/15/2007,1,0,,,770,700,,,770,3,19.1
404,Pakistan,Government of Pakistan,142,Government of Afghanistan,TTP,356,,2,,2018,1,1,4,2/11/1990,2,7/15/2007,1,0,,,770,700,,,770,3,19.1
367,Panama,Government of Panama,16,,Military faction (forces of Moisés Giroldi) ,761,,2,,1989,1,0,3,10/3/1989,1,10/3/1989,1,1,10/3/1989,,95,,,,95,5,19.1
368,"Panama, United States of America",Government of Panama,16,,Government of United States of America,3,,2,,1989,1,0,2,12/16/1989,1,12/23/1989,2,1,12/23/1989,,95,,2,,"2, 95",5,19.1
369,Papua New Guinea,Government of Papua New Guinea,157,,BRA,328,,1,Bougainville,1990,1,0,3,4/6/1989,1,2/7/1990,1,1,10/1/1990,,910,,,,910,3,19.1
369,Papua New Guinea,Government of Papua New Guinea,157,,BRA,328,,1,Bougainville,1992,1,0,3,4/6/1989,1,8/2/1992,1,0,,,910,,,,910,3,19.1
369,Papua New Guinea,Government of Papua New Guinea,157,,BRA,328,,1,Bougainville,1993,1,0,3,4/6/1989,1,8/2/1992,1,0,,,910,,,,910,3,19.1
369,Papua New Guinea,Government of Papua New Guinea,157,,BRA,328,,1,Bougainville,1994,1,0,3,4/6/1989,1,8/2/1992,1,0,,,910,,,,910,3,19.1
369,Papua New Guinea,Government of Papua New Guinea,157,,BRA,328,,1,Bougainville,1995,1,0,3,4/6/1989,1,8/2/1992,1,0,,,910,,,,910,3,19.1
369,Papua New Guinea,Government of Papua New Guinea,157,,BRA,328,,1,Bougainville,1996,1,0,3,4/6/1989,1,8/2/1992,1,1,11/28/1996,,910,,,,910,3,19.1
220,Paraguay,Government of Paraguay,24,,"Opposition coalition (Febreristas, Liberals and Communists)",722,,2,,1947,2,1,3,3/7/1947,2,3/31/1947,4,1,8/21/1947,,150,,,,150,5,19.1
220,Paraguay,Government of Paraguay,24,,Military faction (forces of Alfredo Stroessner),723,,2,,1954,1,1,3,3/7/1947,2,5/5/1954,1,1,5/5/1954,,150,,,,150,5,19.1
220,Paraguay,Government of Paraguay,24,,Military faction (forces of Andres Rodriguez),724,,2,,1989,1,1,3,3/7/1947,2,2/3/1989,1,1,2/3/1989,,150,,,,150,5,19.1
292,Peru,Government of Peru,21,,"ELN, MIR","748, 749",,2,,1965,1,0,3,5/15/1963,1,8/3/1965,2,1,12/31/1965,,135,,,,135,5,19.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1982,1,0,3,5/15/1963,1,8/22/1982,2,0,,,135,,,,135,5,19.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1983,2,1,3,5/15/1963,1,8/22/1982,2,0,,,135,,,,135,5,19.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1984,2,1,3,5/15/1963,1,8/22/1982,2,0,,,135,,,,135,5,19.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1985,2,1,3,5/15/1963,1,8/22/1982,2,0,,,135,,,,135,5,19.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1986,1,1,3,5/15/1963,1,8/22/1982,2,0,,,135,,,,135,5,19.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1987,1,1,3,5/15/1963,1,8/22/1982,2,0,,,135,,,,135,5,19.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1988,2,1,3,5/15/1963,1,8/22/1982,2,0,,,135,,,,135,5,19.1
292,Peru,Government of Peru,21,,"MRTA, Sendero Luminoso","751, 750",,2,,1989,2,1,3,5/15/1963,1,8/22/1982,2,0,,,135,,,,135,5,19.1
292,Peru,Government of Peru,21,,"MRTA, Sendero Luminoso","751, 750",,2,,1990,2,1,3,5/15/1963,1,8/22/1982,2,0,,,135,,,,135,5,19.1
292,Peru,Government of Peru,21,,"MRTA, Sendero Luminoso","751, 750",,2,,1991,2,1,3,5/15/1963,1,8/22/1982,2,0,,,135,,,,135,5,19.1
292,Peru,Government of Peru,21,,"MRTA, Sendero Luminoso","751, 750",,2,,1992,2,1,3,5/15/1963,1,8/22/1982,2,0,,,135,,,,135,5,19.1
292,Peru,Government of Peru,21,,"MRTA, Sendero Luminoso","751, 750",,2,,1993,1,1,3,5/15/1963,1,8/22/1982,2,0,,,135,,,,135,5,19.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1994,1,1,3,5/15/1963,1,8/22/1982,2,0,,,135,,,,135,5,19.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1995,1,1,3,5/15/1963,1,8/22/1982,2,0,,,135,,,,135,5,19.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1996,1,1,3,5/15/1963,1,8/22/1982,2,0,,,135,,,,135,5,19.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1997,1,1,3,5/15/1963,1,8/22/1982,2,0,,,135,,,,135,5,19.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1998,1,1,3,5/15/1963,1,8/22/1982,2,0,,,135,,,,135,5,19.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1999,1,1,3,5/15/1963,1,8/22/1982,2,1,11/26/1999,,135,,,,135,5,19.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,2007,1,1,3,5/15/1963,1,11/14/2007,1,0,,,135,,,,135,5,19.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,2008,1,1,3,5/15/1963,1,11/14/2007,1,0,,,135,,,,135,5,19.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,2009,1,1,3,5/15/1963,1,11/14/2007,1,0,,,135,,,,135,5,19.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,2010,1,1,3,5/15/1963,1,11/14/2007,1,1,12/30/2010,,135,,,,135,5,19.1
14275,Philippines,Government of Philippines,154,,IS,234,,1,Islamic State,2016,1,0,3,6/1/2016,1,6/1/2016,1,0,,,840,,,,840,3,19.1
14275,Philippines,Government of Philippines,154,,IS,234,,1,Islamic State,2017,2,1,3,6/1/2016,1,6/1/2016,1,0,,,840,,,,840,3,19.1
14275,Philippines,Government of Philippines,154,,IS,234,,1,Islamic State,2018,1,1,3,6/1/2016,1,6/1/2016,1,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,Huk,168,,2,,1946,2,1,3,7/31/1946,4,7/31/1946,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,Huk,168,,2,,1947,2,1,3,7/31/1946,4,7/31/1946,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,Huk,168,,2,,1948,2,1,3,7/31/1946,4,7/31/1946,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,Huk,168,,2,,1949,2,1,3,7/31/1946,4,7/31/1946,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,Huk,168,,2,,1950,2,1,3,7/31/1946,4,7/31/1946,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,Huk,168,,2,,1951,2,1,3,7/31/1946,4,7/31/1946,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,Huk,168,,2,,1952,2,1,3,7/31/1946,4,7/31/1946,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,Huk,168,,2,,1953,2,1,3,7/31/1946,4,7/31/1946,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,Huk,168,,2,,1954,2,1,3,7/31/1946,4,7/31/1946,4,1,12/31/1954,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1969,1,1,3,7/31/1946,4,9/30/1969,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1970,1,1,3,7/31/1946,4,9/30/1969,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1971,1,1,3,7/31/1946,4,9/30/1969,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1972,1,1,3,7/31/1946,4,9/30/1969,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1973,1,1,3,7/31/1946,4,9/30/1969,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1974,1,1,3,7/31/1946,4,9/30/1969,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1975,1,1,3,7/31/1946,4,9/30/1969,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1976,1,1,3,7/31/1946,4,9/30/1969,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1977,1,1,3,7/31/1946,4,9/30/1969,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1978,1,1,3,7/31/1946,4,9/30/1969,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1979,1,1,3,7/31/1946,4,9/30/1969,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1980,1,1,3,7/31/1946,4,9/30/1969,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1981,1,1,3,7/31/1946,4,9/30/1969,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1982,2,1,3,7/31/1946,4,9/30/1969,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1983,2,1,3,7/31/1946,4,9/30/1969,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1984,2,1,3,7/31/1946,4,9/30/1969,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1985,2,1,3,7/31/1946,4,9/30/1969,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1986,2,1,3,7/31/1946,4,9/30/1969,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,"CPP, Military faction (forces of Honasan, Abenina & Zumel)","169, 170",,2,,1987,2,1,3,7/31/1946,4,9/30/1969,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1988,1,1,3,7/31/1946,4,9/30/1969,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,"CPP, Military faction (forces of Honasan, Abenina & Zumel)","169, 170",,2,,1989,1,1,3,7/31/1946,4,9/30/1969,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,"CPP, Military faction (forces of Honasan, Abenina & Zumel)","169, 170",,2,,1990,2,1,3,7/31/1946,4,9/30/1969,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1991,2,1,3,7/31/1946,4,9/30/1969,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1992,1,1,3,7/31/1946,4,9/30/1969,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1993,1,1,3,7/31/1946,4,9/30/1969,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1994,1,1,3,7/31/1946,4,9/30/1969,4,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1995,1,1,3,7/31/1946,4,9/30/1969,4,1,11/29/1995,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1997,1,1,3,7/31/1946,4,11/23/1997,1,1,12/30/1997,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1999,1,1,3,7/31/1946,4,6/6/1999,1,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,2000,1,1,3,7/31/1946,4,6/6/1999,1,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,2001,1,1,3,7/31/1946,4,6/6/1999,1,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,2002,1,1,3,7/31/1946,4,6/6/1999,1,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,2003,1,1,3,7/31/1946,4,6/6/1999,1,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,2004,1,1,3,7/31/1946,4,6/6/1999,1,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,2005,1,1,3,7/31/1946,4,6/6/1999,1,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,2006,1,1,3,7/31/1946,4,6/6/1999,1,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,2007,1,1,3,7/31/1946,4,6/6/1999,1,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,2008,1,1,3,7/31/1946,4,6/6/1999,1,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,2009,1,1,3,7/31/1946,4,6/6/1999,1,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,2010,1,1,3,7/31/1946,4,6/6/1999,1,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,2011,1,1,3,7/31/1946,4,6/6/1999,1,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,2012,1,1,3,7/31/1946,4,6/6/1999,1,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,2013,1,1,3,7/31/1946,4,6/6/1999,1,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,2014,1,1,3,7/31/1946,4,6/6/1999,1,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,2015,1,1,3,7/31/1946,4,6/6/1999,1,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,2016,1,1,3,7/31/1946,4,6/6/1999,1,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,2017,1,1,3,7/31/1946,4,6/6/1999,1,0,,,840,,,,840,3,19.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,2018,1,1,3,7/31/1946,4,6/6/1999,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,MIM,274,,1,Mindanao,1970,1,0,3,8/20/1970,1,8/20/1970,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,MIM,274,,1,Mindanao,1971,1,0,3,8/20/1970,1,8/20/1970,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1972,1,1,3,8/20/1970,1,8/20/1970,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1973,1,1,3,8/20/1970,1,8/20/1970,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1974,1,1,3,8/20/1970,1,8/20/1970,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1975,1,1,3,8/20/1970,1,8/20/1970,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1976,1,1,3,8/20/1970,1,8/20/1970,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1977,1,1,3,8/20/1970,1,8/20/1970,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1978,2,1,3,8/20/1970,1,8/20/1970,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1979,1,1,3,8/20/1970,1,8/20/1970,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1980,1,1,3,8/20/1970,1,8/20/1970,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1981,2,1,3,8/20/1970,1,8/20/1970,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1982,1,1,3,8/20/1970,1,8/20/1970,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1983,1,1,3,8/20/1970,1,8/20/1970,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1984,1,1,3,8/20/1970,1,8/20/1970,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1985,1,1,3,8/20/1970,1,8/20/1970,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1986,1,1,3,8/20/1970,1,8/20/1970,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1987,1,1,3,8/20/1970,1,8/20/1970,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1988,1,1,3,8/20/1970,1,8/20/1970,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1989,1,1,3,8/20/1970,1,8/20/1970,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,"MILF, MNLF","276, 275",,1,Mindanao,1990,1,1,3,8/20/1970,1,8/20/1970,1,1,8/2/1990,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,"ASG, MNLF","277, 275",,1,Mindanao,1993,1,1,3,8/20/1970,1,2/9/1993,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,"ASG, MILF","277, 276",,1,Mindanao,1994,1,1,3,8/20/1970,1,2/9/1993,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,ASG,277,,1,Mindanao,1995,1,1,3,8/20/1970,1,2/9/1993,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,"ASG, MILF","277, 276",,1,Mindanao,1996,1,1,3,8/20/1970,1,2/9/1993,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,"ASG, MILF","277, 276",,1,Mindanao,1997,1,1,3,8/20/1970,1,2/9/1993,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,"ASG, MILF","277, 276",,1,Mindanao,1998,1,1,3,8/20/1970,1,2/9/1993,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,MILF,276,,1,Mindanao,1999,1,1,3,8/20/1970,1,2/9/1993,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,"ASG, MILF","277, 276",,1,Mindanao,2000,2,1,3,8/20/1970,1,2/9/1993,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,"ASG, MILF, MNLF - NM","277, 276, 278",,1,Mindanao,2001,1,1,3,8/20/1970,1,2/9/1993,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,"ASG, MILF","277, 276",,1,Mindanao,2002,1,1,3,8/20/1970,1,2/9/1993,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,"ASG, MILF","277, 276",,1,Mindanao,2003,1,1,3,8/20/1970,1,2/9/1993,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,"ASG, MILF","277, 276",,1,Mindanao,2004,1,1,3,8/20/1970,1,2/9/1993,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,"ASG, MILF, MNLF - NM","277, 276, 278",,1,Mindanao,2005,1,1,3,8/20/1970,1,2/9/1993,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,ASG,277,,1,Mindanao,2006,1,1,3,8/20/1970,1,2/9/1993,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,"ASG, MILF, MNLF - HM","277, 276, 279",,1,Mindanao,2007,1,1,3,8/20/1970,1,2/9/1993,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,MILF,276,,1,Mindanao,2008,1,1,3,8/20/1970,1,2/9/1993,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,"ASG, MILF","277, 276",,1,Mindanao,2009,1,1,3,8/20/1970,1,2/9/1993,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,ASG,277,,1,Mindanao,2010,1,1,3,8/20/1970,1,2/9/1993,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,"ASG, MILF","277, 276",,1,Mindanao,2011,1,1,3,8/20/1970,1,2/9/1993,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,"ASG, BIFM","277, 1146",,1,Mindanao,2012,1,1,3,8/20/1970,1,2/9/1993,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,"ASG, BIFM, MNLF - NM","277, 1146, 278",,1,Mindanao,2013,1,1,3,8/20/1970,1,2/9/1993,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,"ASG, BIFM","277, 1146",,1,Mindanao,2014,1,1,3,8/20/1970,1,2/9/1993,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,"ASG, BIFM, MILF","277, 1146, 276",,1,Mindanao,2015,1,1,3,8/20/1970,1,2/9/1993,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,,"al-Harakat al-Islamiyah, ASG, BIFM, Maute group","6998, 277, 1146, 6578",,1,Mindanao,2016,1,1,3,8/20/1970,1,2/9/1993,1,0,,,840,,,,840,3,19.1
308,Philippines,Government of Philippines,154,Government of Malaysia,ASG,277,,1,Mindanao,2017,1,1,4,8/20/1970,1,2/9/1993,1,0,,,840,820,,,840,3,19.1
308,Philippines,Government of Philippines,154,,"ASG, BIFM-K","277, 6999",,1,Mindanao,2018,1,1,3,8/20/1970,1,2/9/1993,1,0,,,840,,,,840,3,19.1
370,Rumania,Government of Rumania,56,,"Military faction (forces of Nicolae Ceausescu), NSF","6137, 329",,2,,1989,1,0,3,12/17/1989,2,12/22/1989,2,1,12/29/1989,,360,,,,360,1,19.1
13588,Russia (Soviet Union),Government of Russia (Soviet Union),57,,IS,234,,1,Islamic State,2015,1,0,3,3/21/2015,1,8/1/2015,2,0,,,365,,,,365,1,19.1
13588,Russia (Soviet Union),Government of Russia (Soviet Union),57,,IS,234,,1,Islamic State,2016,1,0,3,3/21/2015,1,8/1/2015,2,0,,,365,,,,365,1,19.1
13588,Russia (Soviet Union),Government of Russia (Soviet Union),57,,IS,234,,1,Islamic State,2017,1,0,3,3/21/2015,1,8/1/2015,2,0,,,365,,,,365,1,19.1
13588,Russia (Soviet Union),Government of Russia (Soviet Union),57,,IS,234,,1,Islamic State,2018,1,0,3,3/21/2015,1,8/1/2015,2,0,,,365,,,,365,1,19.1
210,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Forest Brothers,171,,1,Estonia,1946,1,0,3,12/31/1944,6,12/31/1946,5,0,,,365,,,,365,1,19.1
210,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Forest Brothers,171,,1,Estonia,1947,1,1,3,12/31/1944,6,12/31/1946,5,0,,,365,,,,365,1,19.1
210,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Forest Brothers,171,,1,Estonia,1948,1,1,3,12/31/1944,6,12/31/1946,5,1,12/31/1948,,365,,,,365,1,19.1
211,Russia (Soviet Union),Government of Russia (Soviet Union),57,,"LNPA, LTS(p)A","172, 173",,1,Latvia,1946,1,0,3,12/31/1945,6,12/31/1946,5,1,12/31/1946,,365,,,,365,1,19.1
212,Russia (Soviet Union),Government of Russia (Soviet Union),57,,BDPS,174,,1,Lithuania,1946,2,1,3,6/30/1946,4,6/30/1946,4,0,,,365,,,,365,1,19.1
212,Russia (Soviet Union),Government of Russia (Soviet Union),57,,BDPS,174,,1,Lithuania,1947,2,1,3,6/30/1946,4,6/30/1946,4,0,,,365,,,,365,1,19.1
212,Russia (Soviet Union),Government of Russia (Soviet Union),57,,BDPS,174,,1,Lithuania,1948,1,1,3,6/30/1946,4,6/30/1946,4,1,12/31/1948,,365,,,,365,1,19.1
213,Russia (Soviet Union),Government of Russia (Soviet Union),57,,UPA,175,,1,Ukraine,1946,2,1,3,12/31/1941,5,12/31/1946,5,0,,,365,,,,365,1,19.1
213,Russia (Soviet Union),Government of Russia (Soviet Union),57,,UPA,175,,1,Ukraine,1947,2,1,3,12/31/1941,5,12/31/1946,5,0,,,365,,,,365,1,19.1
213,Russia (Soviet Union),Government of Russia (Soviet Union),57,,UPA,175,,1,Ukraine,1948,2,1,3,12/31/1941,5,12/31/1946,5,0,,,365,,,,365,1,19.1
213,Russia (Soviet Union),Government of Russia (Soviet Union),57,,UPA,175,,1,Ukraine,1949,1,1,3,12/31/1941,5,12/31/1946,5,0,,,365,,,,365,1,19.1
213,Russia (Soviet Union),Government of Russia (Soviet Union),57,,UPA,175,,1,Ukraine,1950,1,1,3,12/31/1941,5,12/31/1946,5,1,12/31/1950,,365,,,,365,1,19.1
376,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Republic of Armenia,330,,1,Nagorno-Karabakh,1990,1,0,3,1/19/1990,3,8/31/1990,3,0,,,365,,,,365,1,19.1
376,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Republic of Armenia,330,,1,Nagorno-Karabakh,1991,1,0,3,1/19/1990,3,8/31/1990,3,1,12/21/1991,,365,,,,365,1,19.1
